Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Hemostasis Homo sapiens R-HSA-109582	80/552	2.1650835816832422e-19	3.3125778799753604e-16	0	0	3.0672494440610385	131.82012974563082	ITGB1;DOCK5;ITGAM;DGKB;DGKA;PROS1;ITGB3;SERPINE1;ITGB2;ATP2A3;F13A1;CLU;THBD;DOCK11;ISLR;PPP2R1A;PLAU;KIF13B;KIF1C;QSOX1;TIMP1;KIFAP3;SRGN;FGB;FGA;CXADR;SERPINB2;VWF;PRKCB;ITGA3;APLP2;FGG;PLAUR;PLA2G4A;PPP2R5A;ATP1B3;PPP2R5D;PPP2R5C;F2;SERPINB8;APBB1IP;FGR;PROCR;DOK2;F9;KIF16B;PECAM1;SERPING1;TLN1;PFN1;VCL;ITIH4;SERPINC1;SRC;ITPR3;PLG;A1BG;RASGRP2;KNG1;NRAS;GNG2;GNG7;PLCG2;PLCG1;A2M;CD74;TGFB1;SERPIND1;F10;HSPA5;CAV1;F11;L1CAM;P2RX4;PROC;CAPZA1;F13B;HRG;KLKB1;RAB5A
Reactome_2016	Innate Immune System Homo sapiens R-HSA-168249	98/807	4.9491861516361764e-18	3.786127406001675e-15	0	0	2.570104181008766	102.41173424112488	AHCYL1;WIPF1;WIPF2;PROS1;ARAF;ICAM3;FGF1;CLU;RPS6KA3;PPP2R1A;RPS6KA1;PSME4;TLN1;VCL;CFB;UBA7;CFH;ITPR3;BCL10;RASGRP2;PLD1;RASAL3;FOXO1;PLD3;C2;HSP90B1;C3;C5;C6;C7;DHX36;PLCG2;CD14;PLCG1;SPTBN1;TREX1;ARPC4;ARPC5;NFKB2;ARPC2;ARPC3;CD209;UBE2K;LGMN;ITGAM;YWHAB;ITGB3;ARPC1B;ITGB2;BRK1;HMGB1;C8B;C8A;CTSS;FCGR3A;PSTPIP1;C8G;CASP10;CTSL;LBP;CTSB;ACTR3;FGB;ACTR2;FGA;HSP90AA1;KSR1;VWF;FGG;PPP2R5A;PPP2R5D;PPP2R5C;TMEM173;APBB1IP;FGR;CNKSR1;HCK;RASA1;KIT;RAPGEF2;MYH9;BPI;TLR2;C1S;SRC;C1R;MALT1;NRAS;IFI16;ERBB3;STAT6;WASF2;MYO10;CARD9;BAIAP2;MAPK13;FCGR2A;CAPZA1
Reactome_2016	Formation of Fibrin Clot (Clotting Cascade) Homo sapiens R-HSA-140877	20/39	7.420408224445392e-17	3.7844081944671495e-14	0	0	10.85334418667752	403.0900828485821	FGB;FGA;VWF;F10;SERPIND1;SERPINC1;PROS1;FGG;F11;F13A1;F2;KNG1;THBD;PROCR;PROC;F9;SERPING1;F13B;A2M;KLKB1
Reactome_2016	Immune System Homo sapiens R-HSA-168256	145/1547	5.6634933757491205e-16	2.1662862162240385e-13	0	0	1.9836994626910596	69.64237297480975	AHCYL1;NCF1;NCF2;WIPF1;PROS1;WIPF2;NCF4;ARAF;ICAM3;IFI30;FGF1;CLU;PVR;NPEPPS;RPS6KA3;PPP2R1A;RPS6KA1;FBXO4;TRIM26;FBXO6;KIFAP3;KPNA3;PDIA3;CXADR;PRKCB;CD300A;UBE2E2;CYBA;PSME4;TLN1;VCL;CFB;UBA7;CFH;ITPR3;BCL10;RASGRP2;PLD1;RASAL3;FOXO1;PLD3;C2;HSP90B1;C3;C5;C6;C7;DHX36;PLCG2;CD14;PLCG1;AP1M2;SPTBN1;VASP;HSPA5;TREX1;EIF2AK2;ARPC4;ARPC5;NFKB2;ISG20;ARPC2;ARPC3;CD209;REL;UBE2K;LGMN;ITGB1;LRSAM1;ITGAM;ITGB5;YWHAB;ITGB3;ARPC1B;ITGB2;BRK1;PTPRJ;HMGB1;C8B;C8A;CTSS;FCGR3A;ACTR1A;CTSO;PSTPIP1;C8G;CASP10;CTSL;MRC1;LBP;CTSC;CTSB;ACTR3;FGB;ACTR2;FGA;HSP90AA1;KSR1;VWF;FGG;PPP2R5A;IL16;PPP2R5D;PPP2R5C;TMEM173;APBB1IP;FGR;CNKSR1;HCK;RASA1;KIT;ATP6V1B2;RAPGEF2;MYH9;BPI;TLR2;C1S;C1R;SRC;CBL;MALT1;NRAS;IFI16;ERBB3;STAT6;FLNB;WASF2;GBP4;LAIR1;CD74;MYO10;MX2;CARD9;BAIAP2;LILRB4;MAPK13;FCGR2A;NEDD4;CAPZA1;STUB1;TRIM38;FCGR2B;PIK3AP1;PTPN2;SIPA1
Reactome_2016	Response to elevated platelet cytosolic Ca2+ Homo sapiens R-HSA-76005	28/110	1.3854957895091867e-13	4.2396171158981106e-11	0	0	5.387205387205386	159.50194296336582	ITIH4;PROS1;ITGB3;SERPINE1;F13A1;PLG;A1BG;CLU;KNG1;ISLR;QSOX1;TIMP1;A2M;SRGN;FGB;FGA;TGFB1;HSPA5;VWF;PRKCB;APLP2;FGG;PECAM1;SERPING1;TLN1;PFN1;HRG;VCL
Reactome_2016	Extracellular matrix organization Homo sapiens R-HSA-1474244	46/283	1.8473523035675079e-13	4.7107483740971455e-11	0	0	3.4400882457419564	100.86288092299915	ITGB1;COL15A1;ITGAM;ITGB5;LAMA2;COL11A1;ITGB3;SERPINE1;COL12A1;ITGB2;LAMA3;ICAM3;PLG;NID1;FBLN2;CTSS;LOXL2;CTSL;TIMP1;A2M;COLGALT1;CTSB;CAST;COL28A1;FGB;FGA;TGFB1;PHYKPL;ITGA3;MMP2;FGG;CASK;BMP1;P4HA1;COL5A1;P4HA2;COL6A2;COL5A2;COL6A1;MFAP2;PECAM1;SDC1;P4HB;PPIB;KLKB1;DDR2
Reactome_2016	Platelet degranulation Homo sapiens R-HSA-114608	27/105	2.8958913833638965e-13	6.329591166495372e-11	0	0	5.442176870748299	157.11735097059588	ITIH4;PROS1;ITGB3;SERPINE1;F13A1;PLG;A1BG;CLU;KNG1;ISLR;QSOX1;TIMP1;A2M;SRGN;FGB;FGA;TGFB1;HSPA5;VWF;APLP2;FGG;PECAM1;SERPING1;TLN1;PFN1;HRG;VCL
Reactome_2016	Common Pathway of Fibrin Clot Formation Homo sapiens R-HSA-140875	13/22	1.8055075006274729e-12	3.4530330949500417e-10	0	0	12.506012506012508	338.16482173972474	FGB;FGA;F10;SERPIND1;SERPINC1;PROS1;FGG;F13A1;F2;THBD;PROCR;PROC;F13B
Reactome_2016	Intrinsic Pathway of Fibrin Clot Formation Homo sapiens R-HSA-140837	12/22	4.822467256661796e-11	8.198194336325052e-09	0	0	11.544011544011545	274.22972983390326	PROC;F9;VWF;F10;SERPIND1;SERPINC1;F11;SERPING1;F2;A2M;KLKB1;KNG1
Reactome_2016	Fcgamma receptor (FCGR) dependent phagocytosis Homo sapiens R-HSA-2029480	26/120	5.321543712247778e-11	8.1419618797391e-09	0	0	4.5855379188712515	108.4785691966724	AHCYL1;WIPF1;SRC;WIPF2;ARPC1B;BRK1;ITPR3;PLD1;PLD3;FCGR3A;PLCG2;PLCG1;WASF2;ACTR3;ACTR2;HSP90AA1;MYO10;ARPC4;ARPC5;BAIAP2;FGR;HCK;FCGR2A;ARPC2;ARPC3;MYH9
